run_id,config_name,algorithm,seed,eval_day,ambient_scenario,n_evs_with_session,sum_d_cal,sum_d_cal_point_estimate,jensen_gap_pct,sum_d_cyc_unchanged
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,2,2022-08-24,bogota_underground,12,8.313396800425612e-05,8.311734800622462e-05,0.01999182576085108,0.000155322858852819
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,2,2022-09-17,default,14,0.00023182946433474805,0.00023182946433474805,0.0,0.0002907025493581122
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,2,2022-09-17,bogota_outdoor,14,0.0001091638547503002,0.00010835206613082759,0.7436423176238002,0.0002801542429503266
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,2,2022-09-17,bogota_outdoor_plus5,14,0.00012202524802319653,0.00011946531515232863,2.097871475238689,0.00026855460643142304
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,2,2022-09-17,bogota_underground,14,9.409417723154503e-05,9.408044430400951e-05,0.014594874985435416,0.000257897260997133
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,2,2022-11-09,default,12,0.0002037102455298725,0.0002037102455298725,0.0,0.00017724713890063075
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,2,2022-11-09,bogota_outdoor,12,9.944838863844226e-05,9.842326261044298e-05,1.030812104685028,0.0001689694191696337
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,2,2022-11-09,bogota_outdoor_plus5,12,0.00011050658176365678,0.00010787031686396277,2.385617994530188,0.00016148178069803
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,2,2022-11-09,bogota_underground,12,8.313396800425612e-05,8.311734800622462e-05,0.01999182576085108,0.000155322858852819
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-01-17,default,13,0.00025050183401964537,0.00025050183401964537,0.0,0.00023764716666363283
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-01-17,bogota_outdoor,13,0.00011684335339931867,0.00011539144823013531,1.2426082673452532,0.0002273191625311201
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-01-17,bogota_outdoor_plus5,13,0.00012899773496592278,0.0001258209838294582,2.462641020250298,0.00021809950671863637
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-01-17,bogota_underground,13,0.0001015804317425881,0.00010155665718453794,0.023404663321784626,0.00020966807578810744
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,3,2022-02-14,default,13,0.00025050183401964537,0.00025050183401964537,0.0,0.00023764716666363283
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,3,2022-02-14,bogota_outdoor,13,0.00011684335339931867,0.00011539144823013531,1.2426082673452532,0.0002273191625311201
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,3,2022-02-14,bogota_outdoor_plus5,13,0.00012899773496592278,0.0001258209838294582,2.462641020250298,0.00021809950671863637
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,3,2022-02-14,bogota_underground,13,0.0001015804317425881,0.00010155665718453794,0.023404663321784626,0.00020966807578810744
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,3,2022-03-05,default,13,0.00020329139213235402,0.00020329139213235402,0.0,0.0002262272372098617
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,3,2022-03-05,bogota_outdoor,13,9.981782676827724e-05,9.909865587772517e-05,0.7204834184795371,0.00021588662416623631
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,3,2022-03-05,bogota_outdoor_plus5,13,0.00011196800922526315,0.000109707748279149,2.018666726106424,0.00020653133127390133
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,3,2022-03-05,bogota_underground,13,8.304129499735782e-05,8.302971502118516e-05,0.01394484054352767,0.00019832375587638075
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,3,2022-04-06,default,13,0.00025050183401964537,0.00025050183401964537,0.0,0.00023764716666363283
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,3,2022-04-06,bogota_outdoor,13,0.00011684335339931867,0.00011539144823013531,1.2426082673452532,0.0002273191625311201
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,3,2022-04-06,bogota_outdoor_plus5,13,0.00012899773496592278,0.0001258209838294582,2.462641020250298,0.00021809950671863637
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,3,2022-04-06,bogota_underground,13,0.0001015804317425881,0.00010155665718453794,0.023404663321784626,0.00020966807578810744
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,3,2022-05-21,default,13,0.00020329139213235402,0.00020329139213235402,0.0,0.0002262272372098617
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,3,2022-05-21,bogota_outdoor,13,9.981782676827724e-05,9.909865587772517e-05,0.7204834184795371,0.00021588662416623631
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,3,2022-05-21,bogota_outdoor_plus5,13,0.00011196800922526315,0.000109707748279149,2.018666726106424,0.00020653133127390133
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,3,2022-05-21,bogota_underground,13,8.304129499735782e-05,8.302971502118516e-05,0.01394484054352767,0.00019832375587638075
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,3,2022-06-15,default,13,0.00025050183401964537,0.00025050183401964537,0.0,0.00023764716666363283
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,3,2022-06-15,bogota_outdoor,13,0.00011684335339931867,0.00011539144823013531,1.2426082673452532,0.0002273191625311201
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,3,2022-06-15,bogota_outdoor_plus5,13,0.00012899773496592278,0.0001258209838294582,2.462641020250298,0.00021809950671863637
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,3,2022-06-15,bogota_underground,13,0.0001015804317425881,0.00010155665718453794,0.023404663321784626,0.00020966807578810744
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,3,2022-07-10,default,13,0.00020329139213235402,0.00020329139213235402,0.0,0.0002262272372098617
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,3,2022-07-10,bogota_outdoor,13,9.981782676827724e-05,9.909865587772517e-05,0.7204834184795371,0.00021588662416623631
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,3,2022-07-10,bogota_outdoor_plus5,13,0.00011196800922526315,0.000109707748279149,2.018666726106424,0.00020653133127390133
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,3,2022-07-10,bogota_underground,13,8.304129499735782e-05,8.302971502118516e-05,0.01394484054352767,0.00019832375587638075
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,3,2022-08-24,default,13,0.00025050183401964537,0.00025050183401964537,0.0,0.00023764716666363283
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,3,2022-08-24,bogota_outdoor,13,0.00011684335339931867,0.00011539144823013531,1.2426082673452532,0.0002273191625311201
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,3,2022-08-24,bogota_outdoor_plus5,13,0.00012899773496592278,0.0001258209838294582,2.462641020250298,0.00021809950671863637
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,3,2022-08-24,bogota_underground,13,0.0001015804317425881,0.00010155665718453794,0.023404663321784626,0.00020966807578810744
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-09-17,default,13,0.00020329139213235402,0.00020329139213235402,0.0,0.0002262272372098617
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-09-17,bogota_outdoor,13,9.981782676827724e-05,9.909865587772517e-05,0.7204834184795371,0.00021588662416623631
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-09-17,bogota_outdoor_plus5,13,0.00011196800922526315,0.000109707748279149,2.018666726106424,0.00020653133127390133
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,3,2022-09-17,bogota_underground,13,8.304129499735782e-05,8.302971502118516e-05,0.01394484054352767,0.00019832375587638075
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,3,2022-11-09,default,13,0.00025050183401964537,0.00025050183401964537,0.0,0.00023764716666363283
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,3,2022-11-09,bogota_outdoor,13,0.00011684335339931867,0.00011539144823013531,1.2426082673452532,0.0002273191625311201
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,3,2022-11-09,bogota_outdoor_plus5,13,0.00012899773496592278,0.0001258209838294582,2.462641020250298,0.00021809950671863637
station_v0_bogota__ChargeAsFastAsPossible__seed3__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,3,2022-11-09,bogota_underground,13,0.0001015804317425881,0.00010155665718453794,0.023404663321784626,0.00020966807578810744
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-01-17,default,13,0.00020418991116127904,0.00020418991116127904,0.0,0.00021534437275528168
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-01-17,bogota_outdoor,13,9.479535877790172e-05,9.388915271357065e-05,0.9559603719146605,0.00020582431337647214
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-01-17,bogota_outdoor_plus5,13,0.0001065846270583922,0.0001037024372731741,2.704132729797047,0.0001969550351604141
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-01-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-01-17,bogota_underground,13,8.276212052168598e-05,8.274743038869005e-05,0.017749826736356687,0.00018906306900350517
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,4,2022-02-14,default,13,0.00020418991116127904,0.00020418991116127904,0.0,0.00021534437275528168
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,4,2022-02-14,bogota_outdoor,13,9.479535877790172e-05,9.388915271357065e-05,0.9559603719146605,0.00020582431337647214
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,4,2022-02-14,bogota_outdoor_plus5,13,0.0001065846270583922,0.0001037024372731741,2.704132729797047,0.0001969550351604141
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-02-14,station_v0_bogota,ChargeAsFastAsPossible,4,2022-02-14,bogota_underground,13,8.276212052168598e-05,8.274743038869005e-05,0.017749826736356687,0.00018906306900350517
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,4,2022-03-05,default,13,0.00019007022775866328,0.00019007022775866328,0.0,0.00020481320728126022
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,4,2022-03-05,bogota_outdoor,13,9.212063135422037e-05,9.147934218680153e-05,0.6961406559980848,0.000196206582739481
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,4,2022-03-05,bogota_outdoor_plus5,13,0.00010376701585068354,0.00010138383354144507,2.296666517487382,0.000188013609575161
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-03-05,station_v0_bogota,ChargeAsFastAsPossible,4,2022-03-05,bogota_underground,13,7.747521307203843e-05,7.746504118276533e-05,0.013129217551996421,0.00018058282242761973
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,4,2022-04-06,default,13,0.00020418991116127904,0.00020418991116127904,0.0,0.00021534437275528168
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,4,2022-04-06,bogota_outdoor,13,9.479535877790172e-05,9.388915271357065e-05,0.9559603719146605,0.00020582431337647214
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,4,2022-04-06,bogota_outdoor_plus5,13,0.0001065846270583922,0.0001037024372731741,2.704132729797047,0.0001969550351604141
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-04-06,station_v0_bogota,ChargeAsFastAsPossible,4,2022-04-06,bogota_underground,13,8.276212052168598e-05,8.274743038869005e-05,0.017749826736356687,0.00018906306900350517
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,4,2022-05-21,default,13,0.00019007022775866328,0.00019007022775866328,0.0,0.00020481320728126022
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,4,2022-05-21,bogota_outdoor,13,9.212063135422037e-05,9.147934218680153e-05,0.6961406559980848,0.000196206582739481
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,4,2022-05-21,bogota_outdoor_plus5,13,0.00010376701585068354,0.00010138383354144507,2.296666517487382,0.000188013609575161
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-05-21,station_v0_bogota,ChargeAsFastAsPossible,4,2022-05-21,bogota_underground,13,7.747521307203843e-05,7.746504118276533e-05,0.013129217551996421,0.00018058282242761973
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,4,2022-06-15,default,13,0.00020418991116127904,0.00020418991116127904,0.0,0.00021534437275528168
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,4,2022-06-15,bogota_outdoor,13,9.479535877790172e-05,9.388915271357065e-05,0.9559603719146605,0.00020582431337647214
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,4,2022-06-15,bogota_outdoor_plus5,13,0.0001065846270583922,0.0001037024372731741,2.704132729797047,0.0001969550351604141
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-06-15,station_v0_bogota,ChargeAsFastAsPossible,4,2022-06-15,bogota_underground,13,8.276212052168598e-05,8.274743038869005e-05,0.017749826736356687,0.00018906306900350517
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,4,2022-07-10,default,13,0.00019007022775866328,0.00019007022775866328,0.0,0.00020481320728126022
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,4,2022-07-10,bogota_outdoor,13,9.212063135422037e-05,9.147934218680153e-05,0.6961406559980848,0.000196206582739481
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,4,2022-07-10,bogota_outdoor_plus5,13,0.00010376701585068354,0.00010138383354144507,2.296666517487382,0.000188013609575161
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-07-10,station_v0_bogota,ChargeAsFastAsPossible,4,2022-07-10,bogota_underground,13,7.747521307203843e-05,7.746504118276533e-05,0.013129217551996421,0.00018058282242761973
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,4,2022-08-24,default,13,0.00020418991116127904,0.00020418991116127904,0.0,0.00021534437275528168
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,4,2022-08-24,bogota_outdoor,13,9.479535877790172e-05,9.388915271357065e-05,0.9559603719146605,0.00020582431337647214
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,4,2022-08-24,bogota_outdoor_plus5,13,0.0001065846270583922,0.0001037024372731741,2.704132729797047,0.0001969550351604141
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-08-24,station_v0_bogota,ChargeAsFastAsPossible,4,2022-08-24,bogota_underground,13,8.276212052168598e-05,8.274743038869005e-05,0.017749826736356687,0.00018906306900350517
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-09-17,default,13,0.00019007022775866328,0.00019007022775866328,0.0,0.00020481320728126022
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-09-17,bogota_outdoor,13,9.212063135422037e-05,9.147934218680153e-05,0.6961406559980848,0.000196206582739481
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-09-17,bogota_outdoor_plus5,13,0.00010376701585068354,0.00010138383354144507,2.296666517487382,0.000188013609575161
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-09-17,station_v0_bogota,ChargeAsFastAsPossible,4,2022-09-17,bogota_underground,13,7.747521307203843e-05,7.746504118276533e-05,0.013129217551996421,0.00018058282242761973
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,4,2022-11-09,default,13,0.00020418991116127904,0.00020418991116127904,0.0,0.00021534437275528168
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,4,2022-11-09,bogota_outdoor,13,9.479535877790172e-05,9.388915271357065e-05,0.9559603719146605,0.00020582431337647214
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,4,2022-11-09,bogota_outdoor_plus5,13,0.0001065846270583922,0.0001037024372731741,2.704132729797047,0.0001969550351604141
station_v0_bogota__ChargeAsFastAsPossible__seed4__2022-11-09,station_v0_bogota,ChargeAsFastAsPossible,4,2022-11-09,bogota_underground,13,8.276212052168598e-05,8.274743038869005e-05,0.017749826736356687,0.00018906306900350517
station_v0_bogota__RoundRobin__seed0__2022-01-17,station_v0_bogota,RoundRobin,0,2022-01-17,default,14,0.0002138842292006367,0.0002138842292006367,0.0,0.00025263875123584725
station_v0_bogota__RoundRobin__seed0__2022-01-17,station_v0_bogota,RoundRobin,0,2022-01-17,bogota_outdoor,14,0.00010375479683206211,0.00010267053524423529,1.0450230938062623,0.000250514349537792
station_v0_bogota__RoundRobin__seed0__2022-01-17,station_v0_bogota,RoundRobin,0,2022-01-17,bogota_outdoor_plus5,14,0.0001200147380348056,0.00011647868739411444,2.94634700586995,0.00024724192277869123
station_v0_bogota__RoundRobin__seed0__2022-01-17,station_v0_bogota,RoundRobin,0,2022-01-17,bogota_underground,14,8.76638236733037e-05,8.764606124884209e-05,0.02026197776610342,0.00024277557840965744
station_v0_bogota__RoundRobin__seed0__2022-02-14,station_v0_bogota,RoundRobin,0,2022-02-14,default,14,0.00021365787681361655,0.00021365787681361655,0.0,0.0002649040861934154
station_v0_bogota__RoundRobin__seed0__2022-02-14,station_v0_bogota,RoundRobin,0,2022-02-14,bogota_outdoor,14,0.00010364754677783528,0.0001025661365738529,1.0433534006360448,0.0002606612422964294
station_v0_bogota__RoundRobin__seed0__2022-02-14,station_v0_bogota,RoundRobin,0,2022-02-14,bogota_outdoor_plus5,14,0.00011929252888083618,0.00011579388217484376,2.9328296908579126,0.00025483622253419776
station_v0_bogota__RoundRobin__seed0__2022-02-14,station_v0_bogota,RoundRobin,0,2022-02-14,bogota_underground,14,8.758109557603556e-05,8.756337582439038e-05,0.020232393222110234,0.00024807247479823475
station_v0_bogota__RoundRobin__seed0__2022-03-05,station_v0_bogota,RoundRobin,0,2022-03-05,default,14,0.00020186286013723412,0.00020186286013723412,0.0,0.0002475369967296973
station_v0_bogota__RoundRobin__seed0__2022-03-05,station_v0_bogota,RoundRobin,0,2022-03-05,bogota_outdoor,14,0.00010422474936671039,0.00010346383672598999,0.7300690530261313,0.0002457295307631665
station_v0_bogota__RoundRobin__seed0__2022-03-05,station_v0_bogota,RoundRobin,0,2022-03-05,bogota_outdoor_plus5,14,0.00012017971909936042,0.00011725945269653913,2.429916149501827,0.00024012363705851251
station_v0_bogota__RoundRobin__seed0__2022-03-05,station_v0_bogota,RoundRobin,0,2022-03-05,bogota_underground,14,8.343818186509392e-05,8.342674186302889e-05,0.013710751851619915,0.00023367161151563752
station_v0_bogota__RoundRobin__seed0__2022-04-06,station_v0_bogota,RoundRobin,0,2022-04-06,default,14,0.00021422891547787998,0.00021422891547787998,0.0,0.00026422840984478553
station_v0_bogota__RoundRobin__seed0__2022-04-06,station_v0_bogota,RoundRobin,0,2022-04-06,bogota_outdoor,14,0.00010390251351778974,0.00010281693251035771,1.0448072627676754,0.00025917379332082024
station_v0_bogota__RoundRobin__seed0__2022-04-06,station_v0_bogota,RoundRobin,0,2022-04-06,bogota_outdoor_plus5,14,0.00011956761913868523,0.00011609720867470556,2.902466812485722,0.00025316526837716166
station_v0_bogota__RoundRobin__seed0__2022-04-06,station_v0_bogota,RoundRobin,0,2022-04-06,bogota_underground,14,8.778760680823942e-05,8.776982345768358e-05,0.020257244960188707,0.000246514965680133
station_v0_bogota__RoundRobin__seed0__2022-05-21,station_v0_bogota,RoundRobin,0,2022-05-21,default,14,0.00020132905742699045,0.00020132905742699045,0.0,0.00025199547792841064
station_v0_bogota__RoundRobin__seed0__2022-05-21,station_v0_bogota,RoundRobin,0,2022-05-21,bogota_outdoor,14,0.0001039997103007644,0.00010323924375270322,0.7312198715380404,0.00024829700872662557
station_v0_bogota__RoundRobin__seed0__2022-05-21,station_v0_bogota,RoundRobin,0,2022-05-21,bogota_outdoor_plus5,14,0.0001198926548744157,0.0001170056643485243,2.4079794787390894,0.00024195593093616078
station_v0_bogota__RoundRobin__seed0__2022-05-21,station_v0_bogota,RoundRobin,0,2022-05-21,bogota_underground,14,8.32465046114097e-05,8.323507389132569e-05,0.013731171221387641,0.00023490714051383914
station_v0_bogota__RoundRobin__seed0__2022-06-15,station_v0_bogota,RoundRobin,0,2022-06-15,default,14,0.00021443243535059671,0.00021443243535059671,0.0,0.00026594999646527344
station_v0_bogota__RoundRobin__seed0__2022-06-15,station_v0_bogota,RoundRobin,0,2022-06-15,bogota_outdoor,14,0.00010399966161118468,0.00010291376935106243,1.0441305705224244,0.0002610343731445186
station_v0_bogota__RoundRobin__seed0__2022-06-15,station_v0_bogota,RoundRobin,0,2022-06-15,bogota_outdoor_plus5,14,0.00011915375277337773,0.00011574212780341633,2.863212354251299,0.0002546179935112104
station_v0_bogota__RoundRobin__seed0__2022-06-15,station_v0_bogota,RoundRobin,0,2022-06-15,bogota_underground,14,8.785862475803205e-05,8.784083758064979e-05,0.020245226272603632,0.0002477600314668424
station_v0_bogota__RoundRobin__seed0__2022-07-10,station_v0_bogota,RoundRobin,0,2022-07-10,default,14,0.0002021507860339437,0.0002021507860339437,0.0,0.00024573218832639953
station_v0_bogota__RoundRobin__seed0__2022-07-10,station_v0_bogota,RoundRobin,0,2022-07-10,bogota_outdoor,14,0.00010435861643987078,0.0001035956661426892,0.7310851017473728,0.00024327585254245015
station_v0_bogota__RoundRobin__seed0__2022-07-10,station_v0_bogota,RoundRobin,0,2022-07-10,bogota_outdoor_plus5,14,0.00012032697190772661,0.0001174017957539678,2.431022826704218,0.00023797079540214286
station_v0_bogota__RoundRobin__seed0__2022-07-10,station_v0_bogota,RoundRobin,0,2022-07-10,bogota_underground,14,8.354427585188268e-05,8.35328070770031e-05,0.013727780584163213,0.00023158810861880201
station_v0_bogota__RoundRobin__seed0__2022-08-24,station_v0_bogota,RoundRobin,0,2022-08-24,default,14,0.00021464635884266452,0.00021464635884266452,0.0,0.00026602776585821355
station_v0_bogota__RoundRobin__seed0__2022-08-24,station_v0_bogota,RoundRobin,0,2022-08-24,bogota_outdoor,14,0.00010409654437785272,0.00010300923758409167,1.0445176641160248,0.00026024586606207236
station_v0_bogota__RoundRobin__seed0__2022-08-24,station_v0_bogota,RoundRobin,0,2022-08-24,bogota_outdoor_plus5,14,0.00011945551515231431,0.00011604530605640936,2.854794181379309,0.00025331765453206426
station_v0_bogota__RoundRobin__seed0__2022-08-24,station_v0_bogota,RoundRobin,0,2022-08-24,bogota_underground,14,8.793662195614164e-05,8.791881358929841e-05,0.020251365639345664,0.00024637671289479135
station_v0_bogota__RoundRobin__seed0__2022-09-17,station_v0_bogota,RoundRobin,0,2022-09-17,default,14,0.00020177008161280073,0.00020177008161280073,0.0,0.00024675694022025934
station_v0_bogota__RoundRobin__seed0__2022-09-17,station_v0_bogota,RoundRobin,0,2022-09-17,bogota_outdoor,14,0.00010418843254990557,0.00010342713903006208,0.7306890997509169,0.00024363306455050791
station_v0_bogota__RoundRobin__seed0__2022-09-17,station_v0_bogota,RoundRobin,0,2022-09-17,bogota_outdoor_plus5,14,0.00012028346647706139,0.00011735843623596555,2.431780798114645,0.00023791772290451485
station_v0_bogota__RoundRobin__seed0__2022-09-17,station_v0_bogota,RoundRobin,0,2022-09-17,bogota_underground,14,8.340784252493495e-05,8.339639729305807e-05,0.013722009262444055,0.00023147966754489565
station_v0_bogota__RoundRobin__seed0__2022-11-09,station_v0_bogota,RoundRobin,0,2022-11-09,default,14,0.0002144630016521961,0.0002144630016521961,0.0,0.0002654644642153045
station_v0_bogota__RoundRobin__seed0__2022-11-09,station_v0_bogota,RoundRobin,0,2022-11-09,bogota_outdoor,14,0.00010401563226630887,0.0001029293423929305,1.0443525167420722,0.0002604427310325548
