run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_v0_bogota__TD3_vanilla_ts100__seed4__2022-08-24,2026-08-13T03:48:33.062728,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,4,2022-08-24,96,0.4241,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",13,-81.56146894873103,139.63354307527624,0,1.0,221.8563129970681,17219.32439799405,208.26136094222747,100.0,0.0,100.0,0,0.0,0.00033437791455874754,0.00020427592381952608,0.0001301019907392215,-14353.531886773357,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed4__2022-09-17,2026-08-13T03:48:38.602336,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,4,2022-09-17,96,0.4285,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",13,-8.599253326760177,125.63878352424308,0,0.9892767857142857,155.29072463281102,15012.625539891795,200.5940770778816,98.68021978021979,4.57185279096752,82.84285714285714,0,0.0,0.00032516414643857483,0.00020029249165066346,0.00012487165478791142,-9831.46105936778,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed4__2022-11-09,2026-08-13T03:48:43.979892,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,4,2022-11-09,96,0.4247,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",13,-19.823228712492774,139.64830535363413,0,1.0,224.843779683509,17463.742938903644,209.77035552080173,100.0,0.0,100.0,0,0.0,0.0003349775544211988,0.00020427056081193906,0.0001307069936092597,-14695.819766522493,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-01-17,2026-08-13T03:48:49.471744,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-01-17,96,0.4629,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-36.33909589329248,169.93261968048807,0,1.0,351.7001099914875,29086.09949716072,295.36841011960155,100.0,0.0,100.0,0,0.0,0.0003821662545923301,0.00017581640619407506,0.000206349848398255,-12594.668980644621,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-02-14,2026-08-13T03:48:55.314307,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-02-14,96,0.6827,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-33.27772115549263,169.90597564682673,0,1.0,332.73551172973447,29154.839872051703,292.24904401939443,100.0,0.0,100.0,0,0.0,0.0003803144677871447,0.0001755279454802419,0.0002047865223069028,-12187.051741333831,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-03-05,2026-08-13T03:49:00.991744,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-03-05,96,0.4511,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-47.8116273241632,151.7477190448671,0,0.9880625000000001,184.2043407169431,24066.62878839261,215.2447758130657,98.26363636363637,5.490863937201458,80.9,0,0.0,0.0003245194642191655,0.00015619474986297552,0.0001683247143561899,-23568.184128202975,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-04-06,2026-08-13T03:49:06.535492,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-04-06,96,0.4311,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.321279104411886,169.9351444697154,0,1.0,362.6042859073215,30370.869522638754,302.1028129266574,100.0,0.0,100.0,0,0.0,0.0003826677227809333,0.00017585345329639015,0.00020681426948454312,-13692.56111681589,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-05-21,2026-08-13T03:49:12.014584,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-05-21,96,0.428,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-19.8536142400805,151.06801798256654,0,0.9874464285714286,197.66417016430103,24198.929294010333,222.3952370886414,98.17402597402597,5.77423687038538,79.91428571428571,0,0.0,0.0003215345361513581,0.00015607167757457677,0.00016546285857678138,-23676.974901011938,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-06-15,2026-08-13T03:49:17.480367,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-06-15,96,0.4632,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.557612552270854,169.9141258083024,0,1.0,321.0258044841064,27778.192757511224,284.38418544940663,100.0,0.0,100.0,0,0.0,0.00038169917237349085,0.0001757513576615693,0.00020594781471192151,-13281.484429304086,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-07-10,2026-08-13T03:49:23.070743,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-07-10,96,0.459,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-25.733342728716135,152.09733623296643,0,0.9883928571428571,184.3171170795107,27838.73371771388,233.0909064225362,98.31168831168833,5.338910335349211,81.42857142857143,0,0.0,0.00032275345376161666,0.00015570682493162377,0.00016704662882999292,-27257.905068202203,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-08-24,2026-08-13T03:49:28.719754,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-08-24,96,0.4262,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-98.78653200626863,169.8979523689241,0,1.0,348.29460341609143,29818.380540498525,298.3139126473124,100.0,0.0,100.0,0,0.0,0.00038192646028899685,0.00017582758513846606,0.00020609887515053076,-13372.075813920475,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-09-17,2026-08-13T03:49:34.203899,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-09-17,96,0.4388,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-15.943810363057077,151.75169539348585,0,0.9880446428571429,191.5403172724981,28740.21213905416,228.28283605542393,98.26103896103896,5.499077645409691,80.87142857142857,0,0.0,0.0003221393667477654,0.0001553190039409271,0.00016682036280683832,-28526.966357601894,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed0__2022-11-09,2026-08-13T03:49:39.777004,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,0,2022-11-09,96,0.5606,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-24.268162944558348,169.92180971481025,0,1.0,355.28943850935013,30468.402642204197,303.3453061058006,100.0,0.0,100.0,0,0.0,0.0003828431690524589,0.00017590493194492903,0.0002069382371075299,-13724.28813884205,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-01-17,2026-08-13T03:49:45.419397,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-01-17,96,0.4471,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-36.33909589329248,169.93261968048807,0,1.0,351.7001099914875,29086.09949716072,295.36841011960155,100.0,0.0,100.0,0,0.0,0.0003821662545923301,0.00017581640619407506,0.000206349848398255,-12594.668980644621,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-02-14,2026-08-13T03:49:51.134899,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-02-14,96,0.4778,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-33.27772115549263,169.90597564682673,0,1.0,332.73551172973447,29154.839872051703,292.24904401939443,100.0,0.0,100.0,0,0.0,0.0003803144677871447,0.0001755279454802419,0.0002047865223069028,-12187.051741333831,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-03-05,2026-08-13T03:49:56.759340,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-03-05,96,0.4244,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-47.8116273241632,151.7477190448671,0,0.9880625000000001,184.2043407169431,24066.62878839261,215.2447758130657,98.26363636363637,5.490863937201458,80.9,0,0.0,0.0003245194642191655,0.00015619474986297552,0.0001683247143561899,-23568.184128202975,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-04-06,2026-08-13T03:50:02.228444,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-04-06,96,0.4305,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.321279104411886,169.9351444697154,0,1.0,362.6042859073215,30370.869522638754,302.1028129266574,100.0,0.0,100.0,0,0.0,0.0003826677227809333,0.00017585345329639015,0.00020681426948454312,-13692.56111681589,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-05-21,2026-08-13T03:50:07.689459,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-05-21,96,0.4246,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-19.8536142400805,151.06801798256654,0,0.9874464285714286,197.66417016430103,24198.929294010333,222.3952370886414,98.17402597402597,5.77423687038538,79.91428571428571,0,0.0,0.0003215345361513581,0.00015607167757457677,0.00016546285857678138,-23676.974901011938,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-06-15,2026-08-13T03:50:13.200167,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-06-15,96,0.4262,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.557612552270854,169.9141258083024,0,1.0,321.0258044841064,27778.192757511224,284.38418544940663,100.0,0.0,100.0,0,0.0,0.00038169917237349085,0.0001757513576615693,0.00020594781471192151,-13281.484429304086,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-07-10,2026-08-13T03:50:18.669588,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-07-10,96,0.4549,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-25.733342728716135,152.09733623296643,0,0.9883928571428571,184.3171170795107,27838.73371771388,233.0909064225362,98.31168831168833,5.338910335349211,81.42857142857143,0,0.0,0.00032275345376161666,0.00015570682493162377,0.00016704662882999292,-27257.905068202203,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-08-24,2026-08-13T03:50:24.234367,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-08-24,96,0.4936,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-98.78653200626863,169.8979523689241,0,1.0,348.29460341609143,29818.380540498525,298.3139126473124,100.0,0.0,100.0,0,0.0,0.00038192646028899685,0.00017582758513846606,0.00020609887515053076,-13372.075813920475,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-09-17,2026-08-13T03:50:29.845367,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-09-17,96,0.573,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-15.943810363057077,151.75169539348585,0,0.9880446428571429,191.5403172724981,28740.21213905416,228.28283605542393,98.26103896103896,5.499077645409691,80.87142857142857,0,0.0,0.0003221393667477654,0.0001553190039409271,0.00016682036280683832,-28526.966357601894,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-11-09,2026-08-13T03:50:35.470661,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-11-09,96,0.4987,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-24.268162944558348,169.92180971481025,0,1.0,355.28943850935013,30468.402642204197,303.3453061058006,100.0,0.0,100.0,0,0.0,0.0003828431690524589,0.00017590493194492903,0.0002069382371075299,-13724.28813884205,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-01-17,2026-08-13T03:50:41.027083,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-01-17,96,0.5029,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-36.33909589329248,169.93261968048807,0,1.0,351.7001099914875,29086.09949716072,295.36841011960155,100.0,0.0,100.0,0,0.0,0.0003821662545923301,0.00017581640619407506,0.000206349848398255,-12594.668980644621,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-02-14,2026-08-13T03:50:46.460121,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-02-14,96,0.4284,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-33.27772115549263,169.90597564682673,0,1.0,332.73551172973447,29154.839872051703,292.24904401939443,100.0,0.0,100.0,0,0.0,0.0003803144677871447,0.0001755279454802419,0.0002047865223069028,-12187.051741333831,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-03-05,2026-08-13T03:50:52.047365,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-03-05,96,0.4589,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-47.8116273241632,151.7477190448671,0,0.9880625000000001,184.2043407169431,24066.62878839261,215.2447758130657,98.26363636363637,5.490863937201458,80.9,0,0.0,0.0003245194642191655,0.00015619474986297552,0.0001683247143561899,-23568.184128202975,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-04-06,2026-08-13T03:50:57.500591,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-04-06,96,0.4286,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.321279104411886,169.9351444697154,0,1.0,362.6042859073215,30370.869522638754,302.1028129266574,100.0,0.0,100.0,0,0.0,0.0003826677227809333,0.00017585345329639015,0.00020681426948454312,-13692.56111681589,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-05-21,2026-08-13T03:51:02.982478,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-05-21,96,0.4617,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-19.8536142400805,151.06801798256654,0,0.9874464285714286,197.66417016430103,24198.929294010333,222.3952370886414,98.17402597402597,5.77423687038538,79.91428571428571,0,0.0,0.0003215345361513581,0.00015607167757457677,0.00016546285857678138,-23676.974901011938,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-06-15,2026-08-13T03:51:08.539839,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-06-15,96,0.4375,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.557612552270854,169.9141258083024,0,1.0,321.0258044841064,27778.192757511224,284.38418544940663,100.0,0.0,100.0,0,0.0,0.00038169917237349085,0.0001757513576615693,0.00020594781471192151,-13281.484429304086,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-07-10,2026-08-13T03:51:14.135725,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-07-10,96,0.4562,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-25.733342728716135,152.09733623296643,0,0.9883928571428571,184.3171170795107,27838.73371771388,233.0909064225362,98.31168831168833,5.338910335349211,81.42857142857143,0,0.0,0.00032275345376161666,0.00015570682493162377,0.00016704662882999292,-27257.905068202203,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-08-24,2026-08-13T03:51:19.654983,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-08-24,96,0.5386,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-98.78653200626863,169.8979523689241,0,1.0,348.29460341609143,29818.380540498525,298.3139126473124,100.0,0.0,100.0,0,0.0,0.00038192646028899685,0.00017582758513846606,0.00020609887515053076,-13372.075813920475,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-09-17,2026-08-13T03:51:25.292430,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-09-17,96,0.5792,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-15.943810363057077,151.75169539348585,0,0.9880446428571429,191.5403172724981,28740.21213905416,228.28283605542393,98.26103896103896,5.499077645409691,80.87142857142857,0,0.0,0.0003221393667477654,0.0001553190039409271,0.00016682036280683832,-28526.966357601894,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-11-09,2026-08-13T03:51:30.789290,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-11-09,96,0.4999,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-24.268162944558348,169.92180971481025,0,1.0,355.28943850935013,30468.402642204197,303.3453061058006,100.0,0.0,100.0,0,0.0,0.0003828431690524589,0.00017590493194492903,0.0002069382371075299,-13724.28813884205,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-01-17,2026-08-13T03:51:36.267408,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-01-17,96,0.4497,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-36.33909589329248,169.93261968048807,0,1.0,351.7001099914875,29086.09949716072,295.36841011960155,100.0,0.0,100.0,0,0.0,0.0003821662545923301,0.00017581640619407506,0.000206349848398255,-12594.668980644621,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-02-14,2026-08-13T03:51:41.806899,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-02-14,96,0.4263,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-33.27772115549263,169.90597564682673,0,1.0,332.73551172973447,29154.839872051703,292.24904401939443,100.0,0.0,100.0,0,0.0,0.0003803144677871447,0.0001755279454802419,0.0002047865223069028,-12187.051741333831,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-03-05,2026-08-13T03:51:47.306693,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-03-05,96,0.4227,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-47.8116273241632,151.7477190448671,0,0.9880625000000001,184.2043407169431,24066.62878839261,215.2447758130657,98.26363636363637,5.490863937201458,80.9,0,0.0,0.0003245194642191655,0.00015619474986297552,0.0001683247143561899,-23568.184128202975,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-04-06,2026-08-13T03:51:52.814823,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-04-06,96,0.4307,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.321279104411886,169.9351444697154,0,1.0,362.6042859073215,30370.869522638754,302.1028129266574,100.0,0.0,100.0,0,0.0,0.0003826677227809333,0.00017585345329639015,0.00020681426948454312,-13692.56111681589,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-05-21,2026-08-13T03:51:58.285629,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-05-21,96,0.4228,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-19.8536142400805,151.06801798256654,0,0.9874464285714286,197.66417016430103,24198.929294010333,222.3952370886414,98.17402597402597,5.77423687038538,79.91428571428571,0,0.0,0.0003215345361513581,0.00015607167757457677,0.00016546285857678138,-23676.974901011938,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-06-15,2026-08-13T03:52:03.732770,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-06-15,96,0.4339,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.557612552270854,169.9141258083024,0,1.0,321.0258044841064,27778.192757511224,284.38418544940663,100.0,0.0,100.0,0,0.0,0.00038169917237349085,0.0001757513576615693,0.00020594781471192151,-13281.484429304086,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-07-10,2026-08-13T03:52:09.139962,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-07-10,96,0.4328,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-25.733342728716135,152.09733623296643,0,0.9883928571428571,184.3171170795107,27838.73371771388,233.0909064225362,98.31168831168833,5.338910335349211,81.42857142857143,0,0.0,0.00032275345376161666,0.00015570682493162377,0.00016704662882999292,-27257.905068202203,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-08-24,2026-08-13T03:52:14.764917,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-08-24,96,0.5933,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-98.78653200626863,169.8979523689241,0,1.0,348.29460341609143,29818.380540498525,298.3139126473124,100.0,0.0,100.0,0,0.0,0.00038192646028899685,0.00017582758513846606,0.00020609887515053076,-13372.075813920475,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-09-17,2026-08-13T03:52:20.518515,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-09-17,96,0.4748,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-15.943810363057077,151.75169539348585,0,0.9880446428571429,191.5403172724981,28740.21213905416,228.28283605542393,98.26103896103896,5.499077645409691,80.87142857142857,0,0.0,0.0003221393667477654,0.0001553190039409271,0.00016682036280683832,-28526.966357601894,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-11-09,2026-08-13T03:52:26.254621,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-11-09,96,0.4575,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-24.268162944558348,169.92180971481025,0,1.0,355.28943850935013,30468.402642204197,303.3453061058006,100.0,0.0,100.0,0,0.0,0.0003828431690524589,0.00017590493194492903,0.0002069382371075299,-13724.28813884205,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-01-17,2026-08-13T03:52:32.106856,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-01-17,96,0.4932,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-36.33909589329248,169.93261968048807,0,1.0,351.7001099914875,29086.09949716072,295.36841011960155,100.0,0.0,100.0,0,0.0,0.0003821662545923301,0.00017581640619407506,0.000206349848398255,-12594.668980644621,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-02-14,2026-08-13T03:52:37.734815,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-02-14,96,0.4464,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-33.27772115549263,169.90597564682673,0,1.0,332.73551172973447,29154.839872051703,292.24904401939443,100.0,0.0,100.0,0,0.0,0.0003803144677871447,0.0001755279454802419,0.0002047865223069028,-12187.051741333831,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-03-05,2026-08-13T03:52:43.362233,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-03-05,96,0.5488,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-47.8116273241632,151.7477190448671,0,0.9880625000000001,184.2043407169431,24066.62878839261,215.2447758130657,98.26363636363637,5.490863937201458,80.9,0,0.0,0.0003245194642191655,0.00015619474986297552,0.0001683247143561899,-23568.184128202975,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-04-06,2026-08-13T03:52:48.982925,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-04-06,96,0.567,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.321279104411886,169.9351444697154,0,1.0,362.6042859073215,30370.869522638754,302.1028129266574,100.0,0.0,100.0,0,0.0,0.0003826677227809333,0.00017585345329639015,0.00020681426948454312,-13692.56111681589,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-05-21,2026-08-13T03:52:54.508970,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-05-21,96,0.4675,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-19.8536142400805,151.06801798256654,0,0.9874464285714286,197.66417016430103,24198.929294010333,222.3952370886414,98.17402597402597,5.77423687038538,79.91428571428571,0,0.0,0.0003215345361513581,0.00015607167757457677,0.00016546285857678138,-23676.974901011938,0,0,0
