metric,mean_ts100,mean_ts101,mean_ts102,spread_max_minus_min,std_across_seeds,relative_spread_pct
total_ev_served,13.44,13.44,13.44,0.0,0.0,0.0
total_profits,-39.230273019702736,-38.6933770410028,-42.6424538082735,3.9490767672707037,1.7488549377499936,9.826335861932362
average_user_satisfaction,0.9760280952380953,0.9788967529476369,0.9907676211769548,0.014739525938859521,0.006380528839756282,1.5011267563224424
energy_user_satisfaction,97.4301035583464,97.62783748818748,98.78098423079378,1.3508806724473743,0.5956998412871459,1.3792052953900527
min_energy_user_satisfaction,78.25114285714285,83.80449278861424,85.49267007360372,7.241527216460867,3.0935300661878027,8.775895915042618
total_transformer_overload,0.45221458256061764,2.6538791870993874,0.9617529356339941,2.2016646045387698,0.9410542324099375,162.37076498041094
tracking_error,27100.626671595433,29538.498931050402,30995.658179814218,3895.0315082187844,1606.853539605866,13.333854458593533
energy_tracking_error,281.8569054554793,288.2111079710106,298.3991757090137,16.54227025353441,6.813543041321727,5.714298868331819
battery_degradation,0.0003860200302700853,0.00039450547107659057,0.00041162670606744556,2.560667579736025e-05,1.065020207781105e-05,6.443810355282557
